Int_ID,intersection_lat,intersection_long
9642,40.7005,-73.6792
9643,40.7005,-73.9475
9644,40.7005,-73.9625
9645,40.7005,-73.8359
9646,40.7005,-73.7529
9647,40.7005,-73.7384
9648,40.7005,-73.9253
9649,40.7005,-73.9934
9650,40.7005,-73.7441
9651,40.7005,-73.9014
9652,40.7005,-73.9013
9653,40.7005,-73.9002
9654,40.7005,-73.9829
9655,40.7005,-73.8942
9656,40.7005,-73.8546
9657,40.7005,-73.8991
9658,40.7005,-73.7968
9659,40.7005,-73.898
9660,40.7005,-73.8984
9661,40.7005,-73.7614
9662,40.7005,-73.9444
9663,40.7006,-73.9171
9664,40.7006,-73.8429
9665,40.7006,-73.9953
9666,40.7006,-73.837
9667,40.7006,-73.9367
9668,40.7006,-73.8077
9669,40.7006,-73.8967
9670,40.7006,-73.9871
9671,40.7006,-73.9364
9672,40.7007,-73.8963
9673,40.7007,-73.9216
9674,40.7007,-73.9385
9675,40.7007,-73.7668
9676,40.7007,-73.9915
9677,40.7007,-73.8273
9678,40.7007,-73.9421
9679,40.7007,-73.752
9680,40.7007,-73.9887
9681,40.7007,-73.8237
9682,40.7007,-73.6608
9683,40.7007,-73.8151
9684,40.7007,-73.9942
9685,40.7007,-73.9298
9686,40.7007,-73.7029
9687,40.7007,-73.9419
9688,40.7007,-73.9042
9689,40.7008,-73.8945
9690,40.7008,-73.8102
9691,40.7008,-73.9133
9692,40.7008,-73.8323
9693,40.7008,-73.6176
9694,40.7008,-73.9605
9695,40.7008,-73.991
9696,40.7008,-73.605
9697,40.7008,-73.9074
9698,40.7008,-73.9545
9699,40.7008,-73.7202
9700,40.7008,-73.8264
9701,40.7009,-73.8825
9702,40.7009,-73.7483
9703,40.7009,-73.8179
9704,40.7009,-73.7571
9705,40.7009,-73.823
9706,40.7009,-73.7305
9707,40.7009,-73.9261
9708,40.7009,-73.8422
9709,40.7009,-73.9513
9710,40.7009,-73.7511
9711,40.7009,-73.8403
9712,40.701,-73.8256
9713,40.701,-73.9178
9714,40.701,-73.9868
9715,40.701,-73.7344
9716,40.701,-73.9869
9717,40.701,-73.8412
9718,40.7011,-73.9047
9719,40.7011,-73.8089
9720,40.7011,-73.7676
9721,40.7011,-73.7354
9722,40.7011,-73.6622
9723,40.7011,-73.9913
9724,40.7011,-73.9107
9725,40.7011,-73.9404
9726,40.7011,-73.9004
9727,40.7011,-73.945
9728,40.7011,-73.9392
9729,40.7011,-73.9224
9730,40.7011,-73.8909
9731,40.7011,-73.8201
9732,40.7011,-73.7373
9733,40.7011,-73.7562
9734,40.7011,-73.9609
9735,40.7011,-73.993
9736,40.7011,-73.8172
9737,40.7011,-73.9305
9738,40.7011,-73.8902
9739,40.7012,-73.7648
9740,40.7012,-73.8053
9741,40.7012,-73.8079
9742,40.7012,-73.7151
9743,40.7012,-73.9141
9744,40.7012,-73.8247
9745,40.7012,-73.8134
9746,40.7012,-73.74
9747,40.7012,-73.8016
9748,40.7012,-73.9026
9749,40.7012,-73.8383
9750,40.7012,-73.8893
9751,40.7012,-73.9081
9752,40.7012,-73.7714
9753,40.7013,-73.8334
9754,40.7013,-73.8889
9755,40.7013,-73.9367
9756,40.7013,-73.8884
9757,40.7013,-73.9611
9758,40.7013,-73.9268
9759,40.7013,-73.8779
9760,40.7014,-73.9828
9761,40.7014,-73.9551
9762,40.7014,-73.8315
9763,40.7014,-73.9581
9764,40.7014,-73.8874
9765,40.7014,-73.8163
9766,40.7014,-73.8967
9767,40.7014,-73.8239
9768,40.7014,-73.9186
9769,40.7014,-73.7684
9770,40.7014,-74.0694
9771,40.7014,-73.7651
9772,40.7014,-73.9612
9773,40.7014,-73.9848
9774,40.7015,-73.9029
9775,40.7015,-73.8125
9776,40.7015,-73.9897
9777,40.7015,-73.9919
9778,40.7015,-73.8865
9779,40.7015,-73.9519
9780,40.7015,-73.9055
9781,40.7015,-73.9114
9782,40.7015,-74.0125
9783,40.7015,-73.8861
9784,40.7015,-73.9867
9785,40.7015,-73.9231
9786,40.7015,-73.9639
9787,40.7015,-73.8989
9788,40.7016,-73.9897
9789,40.7016,-73.9877
9790,40.7016,-74.0152
9791,40.7016,-73.9313
9792,40.7016,-73.9503
9793,40.7016,-73.8234
9794,40.7016,-73.9886
9795,40.7016,-73.9897
9796,40.7016,-73.9148
9797,40.7016,-73.8306
9798,40.7016,-73.9911
9799,40.7016,-73.9423
9800,40.7017,-73.9614
9801,40.7017,-73.8842
9802,40.7017,-73.9088
9803,40.7017,-73.8837
9804,40.7017,-73.7324
9805,40.7017,-73.7247
9806,40.7017,-73.9605
9807,40.7017,-73.8809
9808,40.7017,-73.8116
9809,40.7018,-73.9876
9810,40.7018,-73.8079
9811,40.7018,-73.9276
9812,40.7018,-73.8225
9813,40.7018,-73.7343
9814,40.7018,-73.9007
9815,40.7018,-73.8828
9816,40.7018,-73.807
9817,40.7018,-73.7595
9818,40.7018,-74.0112
9819,40.7018,-73.9405
9820,40.7018,-73.8063
9821,40.7018,-73.7411
9822,40.7018,-73.6649
9823,40.7018,-73.8089
9824,40.7018,-73.7477
9825,40.7018,-73.8091
9826,40.7018,-73.9193
9827,40.7018,-73.8221
9828,40.7019,-73.7505
9829,40.7019,-73.9438
9830,40.7019,-73.9932
9831,40.7019,-73.8055
9832,40.7019,-73.7382
9833,40.7019,-73.895
9834,40.7019,-73.937
9835,40.7019,-73.9062
9836,40.7019,-73.9946
9837,40.7019,-73.9617
9838,40.7019,-73.9122
9839,40.7019,-73.9557
9840,40.702,-73.9587
9841,40.702,-73.9239
9842,40.702,-73.944
9843,40.702,-73.9038
9844,40.702,-73.8019
9845,40.702,-73.9926
9846,40.702,-73.932
9847,40.702,-73.7657
9848,40.702,-73.7586
9849,40.702,-73.9156
9850,40.702,-73.9526
9851,40.7021,-73.7468
9852,40.7021,-73.8288
9853,40.7021,-73.7924
9854,40.7021,-73.9096
9855,40.7022,-73.8388
9856,40.7022,-73.8348
9857,40.7022,-73.6438
9858,40.7022,-73.8934
9859,40.7022,-73.9283
9860,40.7022,-73.8992
9861,40.7022,-73.8773
9862,40.7022,-73.9812
9863,40.7022,-73.8196
9864,40.7022,-73.7577
9865,40.7023,-74.0139
9866,40.7023,-73.9201
9867,40.7023,-73.749
9868,40.7023,-73.9929
9869,40.7023,-73.9828
9870,40.7023,-73.8279
9871,40.7023,-73.9876
9872,40.7023,-73.9446
9873,40.7023,-74.0156
9874,40.7023,-73.9014
9875,40.7023,-73.8907
9876,40.7023,-73.8119
9877,40.7023,-73.9424
9878,40.7024,-73.9847
9879,40.7024,-73.8187
9880,40.7024,-73.7304
9881,40.7024,-73.9129
9882,40.7024,-73.907
9883,40.7024,-73.8754
9884,40.7024,-73.7225
9885,40.7024,-73.9246
9886,40.7024,-73.9933
9887,40.7024,-73.9045
9888,40.7024,-73.8174
9889,40.7024,-73.8071
9890,40.7024,-73.9867
9891,40.7024,-73.9328
9892,40.7024,-73.9932
9893,40.7024,-73.8169
9894,40.7024,-74.0128
9895,40.7024,-73.901
9896,40.7025,-73.8163
9897,40.7025,-73.9876
9898,40.7025,-73.8745
9899,40.7025,-73.8159
9900,40.7025,-73.9881
9901,40.7025,-73.8
9902,40.7025,-73.995
9903,40.7025,-73.9885
9904,40.7025,-73.8153
9905,40.7025,-73.813
9906,40.7025,-73.9163
9907,40.7025,-73.815
9908,40.7025,-73.8131
9909,40.7025,-73.9624
9910,40.7025,-73.9564
9911,40.7025,-73.9896
9912,40.7025,-73.8271
9913,40.7025,-73.745
9914,40.7025,-73.9593
9915,40.7025,-73.8143
9916,40.7025,-73.8735
9917,40.7025,-73.9907
9918,40.7025,-73.814
9919,40.7025,-73.833
9920,40.7026,-73.9916
9921,40.7026,-73.9103
9922,40.7026,-73.9923
9923,40.7026,-73.8952
9924,40.7026,-73.9938
9925,40.7026,-73.9876
9926,40.7026,-73.9532
9927,40.7026,-73.9291
9928,40.7026,-73.8794
9929,40.7026,-73.8552
9930,40.7027,-73.7706
9931,40.7027,-73.7408
9932,40.7027,-73.8395
9933,40.7027,-73.9208
9934,40.7027,-73.9938
9935,40.7027,-73.9373
9936,40.7027,-73.8381
9937,40.7027,-73.95
9938,40.7027,-73.9942
9939,40.7027,-73.8059
9940,40.7027,-73.8973
9941,40.7028,-73.9454
9942,40.7028,-73.8889
9943,40.7028,-73.8261
9944,40.7028,-73.8321
9945,40.7028,-73.9469
9946,40.7028,-73.9634
9947,40.7028,-73.9136
9948,40.7028,-74.0124
9949,40.7028,-73.9254
9950,40.7028,-73.9077
9951,40.7028,-73.9926
9952,40.7028,-74.0119
9953,40.7028,-73.9053
9954,40.7029,-73.9907
9955,40.7029,-73.9335
9956,40.7029,-73.8995
9957,40.7029,-73.9948
9958,40.7029,-73.8692
9959,40.7029,-73.9442
9960,40.7029,-73.6499
9961,40.7029,-73.9811
9962,40.7029,-73.6418
9963,40.7029,-73.8171
9964,40.7029,-73.9944
9965,40.703,-73.9171
9966,40.703,-74.0115
9967,40.703,-73.9827
9968,40.703,-73.6476
9969,40.703,-73.888
9970,40.703,-73.9947
9971,40.703,-73.9111
9972,40.703,-73.8312
9973,40.703,-73.7278
9974,40.703,-73.8084
9975,40.703,-73.4827
9976,40.703,-73.9847
9977,40.703,-73.9802
9978,40.703,-73.9599
9979,40.703,-74.0078
9980,40.703,-73.9298
9981,40.7031,-73.9425
9982,40.7031,-73.8116
9983,40.7031,-73.7971
9984,40.7031,-73.7261
9985,40.7031,-73.8786
9986,40.7031,-73.957
9987,40.7031,-73.7429
9988,40.7031,-73.9026
9989,40.7031,-73.9866
9990,40.7031,-74.013
9991,40.7031,-73.9644
9992,40.7031,-73.9216
9993,40.7031,-73.6949
9994,40.7031,-73.9876
9995,40.7031,-74.0078
9996,40.7032,-74.0144
9997,40.7032,-73.9659
9998,40.7032,-73.7323
9999,40.7032,-73.9887
10000,40.7032,-73.8074
10001,40.7032,-73.9327
10002,40.7032,-73.7483
10003,40.7032,-73.9538
10004,40.7032,-73.8656
10005,40.7032,-74.008
10006,40.7032,-73.9598
10007,40.7032,-73.9895
10008,40.7032,-73.7712
10009,40.7032,-74.0126
10010,40.7032,-73.9013
10011,40.7032,-73.8954
10012,40.7032,-73.8243
10013,40.7032,-73.8026
10014,40.7032,-73.7343
10015,40.7032,-73.9408
10016,40.7032,-73.8205
10017,40.7032,-73.9261
10018,40.7032,-73.9144
10019,40.7032,-73.9907
10020,40.7032,-73.9346
10021,40.7033,-73.9084
10022,40.7033,-73.8614
10023,40.7033,-73.906
10024,40.7033,-73.9506
10025,40.7033,-73.9602
10026,40.7033,-74.0102
10027,40.7033,-73.9342
10028,40.7033,-73.9926
10029,40.7033,-74.0078
10030,40.7033,-73.8179
10031,40.7033,-73.9936
10032,40.7033,-73.8638
10033,40.7033,-73.8106
10034,40.7033,-73.7382
10035,40.7033,-73.8002
10036,40.7034,-73.9475
10037,40.7034,-73.8925
10038,40.7034,-73.9376
10039,40.7034,-73.7592
10040,40.7034,-73.7417
10041,40.7034,-73.9178
10042,40.7034,-73.8976
10043,40.7034,-73.8215
10044,40.7034,-73.8366
10045,40.7034,-73.9459
10046,40.7034,-73.7161
10047,40.7034,-73.9118
10048,40.7034,-73.7405
10049,40.7035,-73.9319
10050,40.7035,-73.8295
10051,40.7035,-73.9306
10052,40.7035,-73.8955
10053,40.7035,-73.8998
10054,40.7035,-73.8063
10055,40.7035,-74.0116
10056,40.7035,-73.8779
10057,40.7035,-73.9034
10058,40.7035,-73.98
10059,40.7036,-73.9502
10060,40.7036,-73.9811
10061,40.7036,-73.8097
10062,40.7036,-74.0131
10063,40.7036,-73.9443
10064,40.7036,-73.8855
10065,40.7036,-73.7583
10066,40.7036,-74.0144
10067,40.7036,-73.5422
10068,40.7036,-73.8225
10069,40.7036,-73.7523
10070,40.7036,-73.9576
10071,40.7037,-73.8117
10072,40.7037,-73.9269
10073,40.7037,-74.0106
10074,40.7037,-73.9151
10075,40.7037,-73.9846
10076,40.7037,-73.9665
10077,40.7037,-73.9651
10078,40.7037,-73.9092
10079,40.7037,-73.8286
10080,40.7037,-73.8355
10081,40.7037,-73.7001
10082,40.7037,-73.9068
10083,40.7037,-73.7675
10084,40.7037,-73.8215
10085,40.7038,-74.007
10086,40.7038,-73.9866
10087,40.7038,-73.7991
10088,40.7038,-73.9426
10089,40.7038,-73.8052
10090,40.7038,-73.9312
10091,40.7038,-73.7278
10092,40.7038,-73.9875
10093,40.7038,-73.8846
10094,40.7038,-73.8234
10095,40.7038,-74.0083
10096,40.7038,-73.9883
10097,40.7038,-73.9885
10098,40.7038,-73.8088
10099,40.7038,-73.989
10100,40.7038,-73.9895
10101,40.7039,-73.9513
10102,40.7039,-73.9185
10103,40.7039,-73.7514
10104,40.7039,-73.7456
10105,40.7039,-73.8196
10106,40.7039,-73.9482
10107,40.7039,-73.9125
10108,40.7039,-73.9906
10109,40.7039,-73.8194
10110,40.7039,-73.9409
10111,40.7039,-73.8277
10112,40.7039,-73.9348
10113,40.7039,-73.8183
10114,40.704,-73.719
10115,40.704,-73.9385
10116,40.704,-73.8957
10117,40.704,-73.7342
10118,40.704,-73.9041
10119,40.704,-73.9231
10120,40.704,-73.7743
10121,40.704,-73.701
10122,40.704,-73.8771
10123,40.704,-73.8552
10124,40.704,-73.8176
10125,40.704,-73.7668
10126,40.704,-74.0116
10127,40.704,-73.8979
10128,40.704,-73.8172
10129,40.704,-73.96
10130,40.704,-73.7938
10131,40.704,-74.184
10132,40.704,-73.817
10133,40.7041,-74.0132
10134,40.7041,-73.7565
10135,40.7041,-73.9001
10136,40.7041,-73.8596
10137,40.7041,-74.009
10138,40.7041,-73.8164
10139,40.7041,-73.9276
10140,40.7041,-73.9159
10141,40.7041,-73.9099
10142,40.7041,-73.8118
10143,40.7041,-73.9302
10144,40.7041,-73.8337
10145,40.7041,-73.8076
10146,40.7042,-73.9075
10147,40.7042,-73.8948
10148,40.7042,-73.8154
10149,40.7042,-73.9301
10150,40.7042,-73.9643
10151,40.7042,-73.8829
10152,40.7042,-73.9582
10153,40.7042,-74.0088
10154,40.7042,-73.9612
10155,40.7042,-73.6833
10156,40.7042,-73.8152
10157,40.7042,-73.798
10158,40.7043,-74.0116
10159,40.7043,-74.0063
10160,40.7043,-73.9657
10161,40.7043,-73.933
10162,40.7043,-73.7499
10163,40.7043,-74.0077
10164,40.7043,-73.7556
10165,40.7043,-73.8031
10166,40.7043,-73.9445
10167,40.7043,-73.9551
10168,40.7043,-73.9192
10169,40.7043,-73.9133
10170,40.7043,-73.7977
10171,40.7043,-73.8245
10172,40.7043,-73.5689
10173,40.7043,-73.8254
10174,40.7044,-73.8111
10175,40.7044,-73.8328
10176,40.7044,-73.7616
10177,40.7044,-73.9018
10178,40.7044,-73.8939
10179,40.7044,-73.882
10180,40.7044,-73.8144
10181,40.7044,-73.9865
10182,40.7044,-73.9049
10183,40.7044,-73.9238
10184,40.7044,-73.9519
10185,40.7044,-73.8763
10186,40.7045,-73.6338
10187,40.7045,-73.9427
10188,40.7045,-73.9488
10189,40.7045,-73.7278
10190,40.7045,-73.9284
10191,40.7045,-74.0142
10192,40.7045,-73.8023
10193,40.7045,-73.7547
10194,40.7045,-74.0095
10195,40.7046,-73.9166
10196,40.7046,-73.9107
10197,40.7046,-73.9391
10198,40.7046,-73.8213
10199,40.7046,-73.896
10200,40.7046,-73.9082
10201,40.7046,-73.8685
10202,40.7046,-73.8982
10203,40.7046,-73.8811
10204,40.7046,-73.797
10205,40.7046,-73.893
10206,40.7046,-73.935
10207,40.7046,-73.8725
10208,40.7046,-73.941
10209,40.7046,-73.8264
10210,40.7046,-73.7719
10211,40.7046,-74.0142
10212,40.7046,-73.832
10213,40.7047,-74.0081
10214,40.7047,-73.8056
10215,40.7047,-74.0166
10216,40.7047,-73.7968
10217,40.7047,-73.9331
10218,40.7047,-73.83
10219,40.7047,-74.0167
10220,40.7047,-73.9287
10221,40.7047,-73.8209
10222,40.7047,-73.8097
10223,40.7047,-73.914
10224,40.7047,-73.8268
10225,40.7047,-74.0171
10226,40.7047,-73.8602
10227,40.7048,-73.748
10228,40.7048,-73.9649
10229,40.7048,-73.92
10230,40.7048,-73.7538
10231,40.7048,-73.9589
10232,40.7048,-74.0098
10233,40.7048,-73.5964
10234,40.7048,-74.0152
10235,40.7048,-73.9619
10236,40.7048,-74.0167
10237,40.7048,-74.007
10238,40.7048,-74.0154
10239,40.7048,-73.7728
10240,40.7048,-74.0169
10241,40.7048,-73.9379
10242,40.7048,-73.8659
10243,40.7048,-74.015
10244,40.7048,-73.7035
10245,40.7048,-73.9663
10246,40.7048,-74.017
10247,40.7048,-73.9246
10248,40.7048,-74.0167
10249,40.7048,-73.9056
10250,40.7048,-73.8011
10251,40.7049,-74.0166
10252,40.7049,-73.7649
10253,40.7049,-74.0089
10254,40.7049,-74.0152
10255,40.7049,-73.74
10256,40.7049,-73.8128
10257,40.7049,-73.9557
10258,40.7049,-74.0164
10259,40.7049,-73.8373
10260,40.7049,-73.9493
10261,40.7049,-74.0154
10262,40.7049,-73.8996
10263,40.7049,-74.0173
10264,40.7049,-73.9707
10265,40.7049,-74.0174
10266,40.7049,-74.0157
10267,40.7049,-73.7502
10268,40.705,-73.9315
10269,40.705,-73.8218
10270,40.705,-73.9281
10271,40.705,-73.9676
10272,40.705,-74.0089
10273,40.705,-73.9332
10274,40.705,-74.0116
10275,40.705,-73.9174
10276,40.705,-73.886
10277,40.705,-73.8352
10278,40.705,-73.8277
10279,40.705,-74.0126
10280,40.705,-73.9495
10281,40.705,-73.9446
10282,40.705,-74.0134
10283,40.705,-73.9592
10284,40.705,-73.836
10285,40.705,-73.8201
10286,40.705,-73.6017
10287,40.705,-73.7441
10288,40.7051,-73.7119
10289,40.7051,-73.9306
10290,40.7051,-73.8119
10291,40.7051,-73.7466
10292,40.7051,-73.8282
10293,40.7051,-74.01
10294,40.7052,-73.9021
10295,40.7052,-73.856
10296,40.7052,-73.8963
10297,40.7052,-73.8081
10298,40.7052,-74.0074
10299,40.7052,-73.9428
10300,40.7052,-73.9148
10301,40.7052,-73.8985
10302,40.7052,-73.8852
10303,40.7052,-73.822
10304,40.7052,-73.9207
10305,40.7052,-73.9499
10306,40.7052,-74.0151
10307,40.7052,-73.8036
10308,40.7052,-73.9297
10309,40.7052,-73.8342
10310,40.7053,-73.9394
10311,40.7053,-73.9253
10312,40.7053,-73.8963
10313,40.7053,-73.9063
10314,40.7053,-73.622
10315,40.7053,-74.0178
10316,40.7053,-74.0062
10317,40.7053,-74.009
10318,40.7053,-73.9352
10319,40.7053,-73.9595
10320,40.7053,-73.8193
10321,40.7054,-73.9625
10322,40.7054,-73.7322
10323,40.7054,-73.8686
10324,40.7054,-73.9333
10325,40.7054,-73.7729
10326,40.7054,-73.6557
10327,40.7054,-73.9502
10328,40.7054,-73.8292
10329,40.7054,-73.7341
10330,40.7054,-73.8607
10331,40.7054,-73.7994
10332,40.7054,-73.5846
10333,40.7054,-73.9181
10334,40.7054,-74.0045
10335,40.7054,-73.9563
10336,40.7054,-73.948
10337,40.7054,-73.9121
10338,40.7054,-74.008
10339,40.7055,-73.9097
10340,40.7055,-73.8027
10341,40.7055,-73.7361
10342,40.7055,-73.9283
10343,40.7055,-73.725
10344,40.7055,-73.8214
10345,40.7055,-73.9667
10346,40.7055,-73.8106
10347,40.7055,-73.7621
10348,40.7055,-73.557
10349,40.7055,-73.8954
10350,40.7055,-73.8669
10351,40.7055,-73.9381
10352,40.7055,-73.9008
10353,40.7055,-74.0091
10354,40.7055,-73.9532
10355,40.7055,-74.0079
10356,40.7055,-73.8297
10357,40.7056,-73.9266
10358,40.7056,-73.6809
10359,40.7056,-73.8709
10360,40.7056,-73.9155
10361,40.7056,-73.8835
10362,40.7056,-73.9463
10363,40.7056,-73.8582
10364,40.7056,-73.8129
10365,40.7056,-74.0068
10366,40.7056,-73.9651
10367,40.7057,-73.9317
10368,40.7057,-73.7164
10369,40.7057,-73.8185
10370,40.7057,-73.9334
10371,40.7057,-73.9214
10372,40.7057,-73.8651
10373,40.7057,-73.7472
10374,40.7057,-73.7711
10375,40.7057,-73.8061
10376,40.7057,-73.7444
10377,40.7057,-73.9261
10378,40.7057,-73.9071
10379,40.7057,-73.6887
10380,40.7057,-73.8641
10381,40.7057,-73.9447
10382,40.7057,-73.7171
10383,40.7057,-73.8097
10384,40.7057,-73.9266
10385,40.7057,-73.6932
10386,40.7058,-73.8017
10387,40.7058,-73.8966
10388,40.7058,-73.9
10389,40.7058,-73.8273
10390,40.7058,-74.0055
10391,40.7058,-73.6964
10392,40.7058,-74.017
10393,40.7058,-74.0099
10394,40.7058,-73.8257
10395,40.7058,-74.0039
10396,40.7058,-73.7088
10397,40.7058,-73.9025
10398,40.7058,-73.7131
10399,40.7058,-73.8206
10400,40.7059,-73.9362
10401,40.7059,-73.9188
10402,40.7059,-74.0132
10403,40.7059,-73.9303
10404,40.7059,-73.943
10405,40.7059,-73.7495
10406,40.7059,-73.9631
10407,40.7059,-73.9601
10408,40.7059,-73.9105
10409,40.7059,-73.8177
10410,40.7059,-73.7524
10411,40.7059,-73.9045
10412,40.7059,-73.812
10413,40.7059,-73.809
10414,40.706,-74.0052
10415,40.706,-73.8186
10416,40.706,-73.957
10417,40.706,-73.9355
10418,40.706,-73.7691
10419,40.706,-74.0088
10420,40.706,-73.8989
10421,40.706,-73.8362
10422,40.7061,-74.0075
10423,40.7061,-73.9413
10424,40.7061,-73.9163
10425,40.7061,-73.7117
10426,40.7061,-73.8085
10427,40.7061,-73.9538
10428,40.7061,-73.9221
10429,40.7061,-73.8229
10430,40.7061,-74.006
10431,40.7061,-73.8318
10432,40.7062,-73.8957
10433,40.7062,-73.8181
10434,40.7062,-73.5368
10435,40.7062,-73.7575
10436,40.7062,-73.7435
10437,40.7062,-74.0179
10438,40.7062,-73.9285
10439,40.7062,-73.9396
10440,40.7062,-74.0032
10441,40.7062,-74.0143
10442,40.7062,-73.898
10443,40.7063,-73.804
10444,40.7063,-73.939
10445,40.7063,-74.0112
10446,40.7063,-73.8168
10447,40.7063,-73.813
10448,40.7063,-73.7479
10449,40.7063,-73.9196
10450,40.7063,-73.6869
10451,40.7063,-73.9136
10452,40.7063,-73.6923
10453,40.7063,-73.7198
10454,40.7063,-73.9112
10455,40.7064,-73.9319
10456,40.7064,-73.9003
10457,40.7064,-73.7925
10458,40.7064,-73.9336
10459,40.7064,-74.0071
10460,40.7064,-74.0057
10461,40.7064,-74.0095
10462,40.7064,-73.8
10463,40.7064,-74.0046
10464,40.7064,-73.9028
10465,40.7064,-74.0151
10466,40.7064,-73.9448
10467,40.7064,-73.9268
10468,40.7064,-73.7597
10469,40.7064,-74.0965
10470,40.7065,-73.9608
10471,40.7065,-74.0163
10472,40.7065,-73.9637
10473,40.7065,-73.9523
10474,40.7065,-73.9028
10475,40.7065,-73.917
10476,40.7065,-73.8969
10477,40.7065,-74.0167
10478,40.7065,-73.9309
10479,40.7065,-73.8781
10480,40.7065,-73.8732
10481,40.7065,-73.7607
10482,40.7065,-73.6565
10483,40.7066,-74.0119
10484,40.7066,-73.9525
10485,40.7066,-73.9576
10486,40.7066,-73.9229
10487,40.7066,-73.9357
10488,40.7066,-73.9431
10489,40.7066,-73.9086
10490,40.7066,-73.762
10491,40.7066,-73.7617
10492,40.7066,-73.8159
10493,40.7066,-73.8066
10494,40.7066,-73.867
10495,40.7067,-73.9504
10496,40.7067,-74.0159
10497,40.7067,-73.8661
10498,40.7067,-73.9544
10499,40.7067,-73.8093
10500,40.7067,-73.7991
10501,40.7067,-73.9529
10502,40.7067,-73.9357
10503,40.7067,-74.0068
10504,40.7067,-73.9073
10505,40.7067,-73.8183
10506,40.7067,-73.8365
10507,40.7067,-73.9203
10508,40.7067,-73.7428
10509,40.7067,-73.8022
10510,40.7068,-73.9414
10511,40.7068,-73.9144
10512,40.7068,-74.0125
10513,40.7068,-73.9586
10514,40.7068,-74.0036
10515,40.7068,-73.9119
10516,40.7068,-73.906
10517,40.7068,-73.8547
10518,40.7068,-73.9684
10519,40.7068,-74.0176
10520,40.7068,-73.9684
10521,40.7069,-74.005
10522,40.7069,-73.9482
10523,40.7069,-73.6407
10524,40.7069,-73.8269
10525,40.7069,-73.9397
10526,40.7069,-73.753
10527,40.7069,-73.824
10528,40.7069,-73.9547
10529,40.7069,-73.8754
10530,40.7069,-73.9177
10531,40.7069,-74.0135
10532,40.707,-74.009
10533,40.707,-73.8131
10534,40.707,-74.0065
10535,40.707,-73.7639
10536,40.707,-73.9554
10537,40.707,-73.9673
10538,40.707,-73.9465
10539,40.707,-73.9007
10540,40.707,-73.9387
10541,40.707,-73.7983
10542,40.707,-73.9557
10543,40.707,-73.8289
10544,40.707,-73.9236
10545,40.707,-73.9093
10546,40.707,-73.8317
10547,40.7071,-73.9321
10548,40.7071,-73.9644
10549,40.7071,-73.954
10550,40.7071,-73.8122
10551,40.7071,-73.835
10552,40.7071,-73.8972
10553,40.7071,-73.759
10554,40.7071,-74.014
10555,40.7071,-73.7521
10556,40.7071,-73.7412
10557,40.7071,-73.9033
10558,40.7071,-74.0134
10559,40.7071,-73.927
10560,40.7071,-73.6485
10561,40.7072,-73.908
10562,40.7072,-73.9449
10563,40.7072,-73.9211
10564,40.7072,-74.0165
10565,40.7072,-73.9151
10566,40.7072,-74.006
10567,40.7072,-74.004
10568,40.7072,-74.0027
10569,40.7072,-74.0075
10570,40.7072,-73.7649
10571,40.7072,-73.9521
10572,40.7072,-73.9127
10573,40.7072,-73.8045
10574,40.7072,-73.9659
10575,40.7073,-73.9585
10576,40.7073,-73.8186
10577,40.7073,-73.8164
10578,40.7073,-74.0013
10579,40.7073,-73.9359
10580,40.7073,-73.7512
10581,40.7073,-73.7294
10582,40.7073,-73.7581
10583,40.7073,-73.8356
10584,40.7073,-73.9432
10585,40.7073,-74.0086
10586,40.7073,-73.8275
10587,40.7074,-73.8069
10588,40.7074,-73.9185
10589,40.7074,-74.0055
10590,40.7074,-73.9505
10591,40.7074,-74.0147
10592,40.7074,-73.9599
10593,40.7074,-73.7971
10594,40.7074,-73.9649
10595,40.7075,-74.0119
10596,40.7075,-74.0041
10597,40.7075,-73.8251
10598,40.7075,-74.0171
10599,40.7075,-73.9101
10600,40.7075,-73.9415
10601,40.7075,-74.0113
10602,40.7075,-73.966
10603,40.7075,-73.9611
10604,40.7075,-73.9644
10605,40.7075,-73.7492
10606,40.7076,-73.7503
10607,40.7076,-73.9556
10608,40.7076,-73.9288
10609,40.7076,-73.8362
10610,40.7076,-73.8953
10611,40.7076,-73.9483
10612,40.7076,-73.9158
10613,40.7076,-73.9674
10614,40.7076,-73.6928
10615,40.7077,-73.9398
10616,40.7077,-73.9218
10617,40.7077,-73.8312
10618,40.7077,-73.9134
10619,40.7077,-73.8131
10620,40.7077,-73.9011
10621,40.7077,-74.0031
10622,40.7077,-74.0155
10623,40.7077,-73.9075
10624,40.7077,-73.9627
10625,40.7077,-74.0102
10626,40.7077,-74.0017
10627,40.7077,-74.0083
10628,40.7077,-73.7963
10629,40.7077,-73.6961
10630,40.7077,-73.8261
10631,40.7077,-73.563
10632,40.7077,-73.7717
10633,40.7077,-73.5721
10634,40.7077,-73.9536
10635,40.7077,-73.9323
10636,40.7077,-73.7563
10637,40.7078,-73.9467
10638,40.7078,-74.0117
10639,40.7078,-73.9684
10640,40.7078,-73.8976
10641,40.7078,-73.7311
10642,40.7078,-74.0158
10643,40.7078,-74.013
10644,40.7078,-73.9385
10645,40.7078,-73.7934
10646,40.7078,-73.9321
10647,40.7078,-73.8175
10648,40.7078,-73.7341
10649,40.7078,-74.0159
10650,40.7078,-73.9517
10651,40.7078,-73.9237
10652,40.7078,-73.9192
10653,40.7078,-73.9563
