id,latitude,longitude,distance,duration
6939,40.755764,-73.912168,23788.4,1705.5
6940,40.7532938,-73.9069106,23267.2,1615
6941,40.7511853,-73.9020252,22793.3,1531.1
6942,40.7499976,-73.899232,22652.1,1535.2
6943,40.7497137,-73.8985464,22711.8,1553.7
6944,40.7490067,-73.8968627,22801.2,1579
6945,40.745483,-73.888606,23340.2,1682.4
6946,40.744941,-73.887338,23462.8,1727.8
6947,40.741841,-73.881004,17909.9,1585.3
6948,40.7413045,-73.8802781,17824.5,1557.5
6949,40.7406064,-73.8793253,17712.7,1521
6950,40.7369405,-73.8775322,17244.7,1389.5
6951,40.7150188,-73.741665,14164.1,1036.9
6952,40.728027,-73.747635,16556.6,1204.7
6953,40.5893416,-73.815537,17479.5,1281.9
6954,40.5850706,-73.8262102,17719.4,1289.4
6955,40.596113,-73.76975,13826.8,1150.9
6956,40.595823,-73.772327,14046.9,1177.7
6957,40.5949715,-73.7862621,15227.9,1329.4
6958,40.592907,-73.795149,19420.9,1551.4
6959,40.5928599,-73.7961572,16433.7,1454.7
6960,40.5927471,-73.7981241,19108.8,1474.4
6961,40.5908683,-73.8013569,18734,1427.1
6962,40.6918764,-73.7641134,7816.2,884.6
6963,40.6916492,-73.7623954,7669.1,848.3
6964,40.6737774,-73.7637989,5616.2,511.9
6965,40.7249504,-73.7913516,14840,1203.2
6966,40.7486008,-73.8631498,17045.5,1449.7
6967,40.7649319,-73.8870806,20155.8,1454.5
6968,40.755557,-73.885367,21005.5,1610.6
6969,40.7542816,-73.8975115,22095,1514.6
6970,40.7403206,-73.8958374,18811.7,1566
6971,40.7350324,-73.896024,21118.8,1586.5
6972,40.6693052,-73.8425639,8481.9,713.2
6973,40.6660938,-73.8222511,5998.8,453.3
6974,40.6679554,-73.7715414,4594.5,333.3
6975,40.737571,-73.920764,21841.3,1657.9
6976,40.6721464,-73.8430844,8147,756.5
6977,40.6574919,-73.8395578,8945.6,709.1
6978,40.706087,-73.808493,9662.5,846.3
6979,40.6615293,-73.7925899,2996.9,356.1
6980,40.7816887,-73.8441251,19238.1,1467
6981,40.680007,-73.816074,7039.1,693.9
6982,40.6929509,-73.7715802,9496.7,920.5
6983,40.6722808,-73.8438421,9618.2,785.5
6984,40.777473,-73.9030974,22188.9,1655.8
6985,40.775699,-73.9052527,22115.4,1646.7
6986,40.7691723,-73.9129072,22824.1,1666.6
6987,40.7558893,-73.9237089,24373.4,1985.3
6988,40.7520713,-73.926474,24044.8,1887.4
6989,40.739457,-73.7929,17629.9,1268.6
6990,40.7472752,-73.7612696,20291.6,1259.3
6991,40.738866,-73.792938,17564.1,1238.1
6992,40.678268,-73.82219,7152.3,741.3
6993,40.678749,-73.8205,7062.6,697.8
6994,40.680506,-73.814317,7197.4,714.2
6995,40.684092,-73.801686,6746.2,532.6
6996,40.685109,-73.798104,7068.8,575.8
6997,40.685608,-73.796348,6738.4,620.8
6998,40.686305,-73.793908,7099.4,719.8
6999,40.687048,-73.792107,8092.8,744.1
7000,40.687754,-73.790385,7784.9,676.3
7001,40.688997,-73.785805,8724.9,847.6
7002,40.6916836,-73.7791238,8335.6,870
7003,40.691896,-73.778213,8914,853.1
7004,40.692455,-73.768134,9047.7,1000.5
7005,40.692065,-73.765394,7926.2,913.3
7006,40.691994,-73.761103,7784.6,889.8
7007,40.69247,-73.759411,8012.1,875.3
7008,40.692706,-73.758565,8088.1,890.5
7009,40.693404,-73.756016,8286.2,886.2
7010,40.695689,-73.747745,9253.8,952.9
7011,40.69577,-73.747448,9316.9,943.5
7012,40.696215,-73.743593,9317.8,950.1
7013,40.694596,-73.738401,10102.5,1080.6
7014,40.694318,-73.737517,9783.5,994.2
7015,40.691511,-73.729884,12247,924.3
7016,40.673322,-73.846391,9373.8,741.5
7017,40.6703419,-73.8562543,9852.1,772.6
7018,40.761686,-73.941615,25350.5,2080.5
7019,40.6990288,-73.8069554,8706.2,701.2
7020,40.7002809,-73.8035345,9014.3,812.6
7021,40.6630013,-73.8232124,5661.8,528.3
7022,40.757736,-73.794025,19732.9,1548.2
7023,40.7221633,-73.8741513,18398.5,1537.4
7024,40.718654,-73.872711,14757.3,1379.7
7025,40.727201,-73.749212,17079.8,1325.2
7026,40.761597,-73.793437,26165.9,1671.5
7027,40.76532,-73.771896,21605.1,1443.9
7028,40.757961,-73.785662,24396.2,1477.6
7029,40.756354,-73.825781,17506.2,1379.5
7030,40.714222,-73.738929,13917,996.8
7031,40.700517,-73.897983,14925.5,1502.2
7032,40.7423738,-73.8703339,17297,1514
7033,40.7431046,-73.8661106,16662.7,1390.3
7034,40.698357,-73.731356,12054.4,961.1
7035,40.684648,-73.792721,6780.5,605.6
7036,40.687532,-73.784939,8374.1,765.7
7037,40.684842,-73.792801,6803.2,620
7038,40.7636,-73.770969,21359.5,1395.8
7039,40.756378,-73.8336202,17544.5,1399.2
7040,40.753037,-73.940616,25738.9,2076.6
7041,40.7544835,-73.8955897,21896.1,1544.9
7042,40.7334918,-73.7352821,16242.9,1179.1
7043,40.759636,-73.772035,21202.7,1328.9
7044,40.759689,-73.77182,24116.8,1429.4
7045,40.7308774,-73.864615,15033.3,1306
7046,40.7645896,-73.8841634,20414.4,1489.6
7047,40.735554,-73.93478,22958.1,1696.6
7048,40.737152,-73.930814,22138.8,1526.6
7049,40.7386,-73.927242,22845,1685.5
7050,40.74512,-73.904488,24269,1705.2
7051,40.7744198,-73.9223308,23180.9,1658.9
7052,40.760557,-73.8613102,18436.8,1244.4
7053,40.7739655,-73.9227995,22908.3,1596
7054,40.7698433,-73.916771,22489.4,1601
7055,40.7597053,-73.8003344,20315.3,1596
7056,40.7337753,-73.814858,16225.8,1210.4
7057,40.734195,-73.819749,13115.8,1147.1
7058,40.7006002,-73.8077201,8902,754.6
7059,40.7014636,-73.8041694,9374.4,922.8
7060,40.701884,-73.8023616,9229.6,830.7
7061,40.7019936,-73.8019438,9414.2,881
7062,40.7030609,-73.7971387,9411.8,890.7
7063,40.704032,-73.793792,10019,1087.6
7064,40.704424,-73.792848,9759.3,968.3
7065,40.704857,-73.791654,9865.2,970.5
7066,40.700122,-73.906211,14997.8,1509.5
7067,40.700421,-73.9036594,15003,1503.9
7068,40.700653,-73.896271,14930.1,1488.9
7069,40.700667,-73.896096,15085.5,1542.3
7070,40.701969,-73.880498,13893,1389.2
7071,40.7001101,-73.8326787,10786.4,1082.6
7072,40.7713537,-73.9247803,23232,1698.3
7073,40.768378,-73.921242,22731.4,1617.2
7074,40.7197488,-73.7905435,14239.7,1134.3
7075,40.7261671,-73.9001125,19190.9,1466.4
7076,40.737787,-73.922619,22970.3,1702.3
7077,40.7540234,-73.9197113,24381.7,1807.6
7078,40.7533778,-73.9201104,24399.4,1797.4
7079,40.7749363,-73.8995076,21436.6,1538.8
7080,40.7731672,-73.9016666,21304,1557.8
7081,40.757873,-73.788496,20053.9,1538.1
7082,40.6970991,-73.784089,9072.5,959.3
7083,40.6932957,-73.8079991,7753.3,598.4
7084,40.763498,-73.807335,19111.3,1628.3
7085,40.7609633,-73.8077144,19009.7,1506.5
7086,40.7383796,-73.9386273,22800.1,1593.5
7087,40.727215,-73.9074148,19875,1390.6
7088,40.7459941,-73.7606482,20465.3,1289.4
7089,40.747332,-73.755801,20068.1,1271.6
7090,40.7578801,-73.8594682,16468.6,1140
7091,40.7578604,-73.8599291,16507.5,1148.6
7092,40.7384151,-73.8856583,17928,1454
7093,40.7480717,-73.8633258,16960,1405.6
7094,40.7442878,-73.8617806,16601.3,1393
7095,40.789373,-73.8115284,20516.2,1404.8
7096,40.6707,-73.773654,4948.1,386.3
7097,40.6936004,-73.8001804,7853.8,701.9
7098,40.7640949,-73.8812524,20163.1,1462.5
7099,40.7606683,-73.8140334,18623.4,1473.6
7100,40.7538022,-73.9154676,24000.2,1746.9
7101,40.6541329,-73.7906429,1726.2,186.6
7102,40.7703867,-73.9165395,22179.4,1459.7
7103,40.7577543,-73.9277046,24042.2,1864.8
7104,40.698408,-73.806466,8786.6,735.7
7105,40.6816363,-73.7654712,6706.7,664.6
7106,40.744031,-73.858681,16223.4,1441.6
7107,40.764267,-73.771329,21439.6,1427.2
7108,40.7880108,-73.8173878,19998.1,1270.4
7109,40.758148,-73.777667,23711.3,1388.9
7110,40.694119,-73.897366,13993.3,1273
7111,40.722013,-73.853476,12992,1129.6
7112,40.717643,-73.841016,11958.8,1014.5
7113,40.717414,-73.841165,11987.2,1020.8
7114,40.7537064,-73.9029848,22235.1,1632.8
7115,40.7419323,-73.9074917,24136.9,1638
7116,40.7570081,-73.9261059,24200.4,1889.4
7117,40.7554668,-73.9273596,24401.8,1949.1
7118,40.7520185,-73.9300275,23962.1,1913.3
7119,40.7746902,-73.9038243,21952.6,1597.7
7120,40.75546,-73.886298,21084.7,1624.5
7121,40.73768,-73.921693,22772.5,1671.4
7122,40.7195406,-73.839809,11724.4,956.3
7123,40.7694252,-73.9102475,21624.5,1538
7124,40.7343492,-73.8735708,16795.9,1337.5
7125,40.7285195,-73.8581188,14424.6,1238.6
7126,40.7229149,-73.8474657,12465.3,1026.8
7127,40.71508,-73.8322955,11230.4,912.4
7128,40.7041946,-73.8154133,9041.7,748.4
7129,40.722789,-73.847989,12954,1164.9
7130,40.7460299,-73.934419,23293.2,1787.2
7131,40.756851,-73.873111,17641.3,1327.1
7132,40.705746,-73.80969,9554.6,832.5
7133,40.6961997,-73.804517,8643.4,733.1
7134,40.6940775,-73.8014094,8461.8,742.9
7135,40.690628,-73.797333,8009.2,707.4
7136,40.7688571,-73.910959,21711.6,1571.3
7137,40.7685452,-73.909003,21880,1601.7
7138,40.7408674,-73.7582102,21084.6,1388.4
7139,40.7360523,-73.7559555,21608.1,1326.6
7140,40.7689784,-73.7737522,25336.7,1487.3
7141,40.768022,-73.77329,25457.8,1512.5
7142,40.7602681,-73.769317,21367.5,1389.8
7143,40.755488,-73.824718,17876.8,1447.1
7144,40.757167,-73.822111,17988.2,1499.7
7145,40.757795,-73.861906,16999.8,1278.3
7146,40.7082658,-73.7385078,14248.2,1062
7147,40.693398,-73.788931,8975.4,925
7148,40.7371213,-73.8147483,15853.2,1160
7149,40.730953,-73.851137,14139.6,1291
7150,40.7764576,-73.9016607,21683,1579.9
7151,40.7536111,-73.923384,24015.7,1883.3
7152,40.7524239,-73.9243514,23860.6,1856.4
7153,40.7670692,-73.7391489,21470.6,1367.4
7154,40.7669286,-73.7393033,20971.5,1261.4
7155,40.67794,-73.7455606,7617.1,701.9
7156,40.689892,-73.818187,8221.7,717.8
7157,40.746775,-73.792416,18444.9,1356.7
7158,40.731774,-73.859277,15103,1371.2
7159,40.7624199,-73.8713766,19819.4,1486.8
7160,40.728612,-73.887201,18178.2,1534.2
7161,40.7547764,-73.8928027,22495.5,1579.9
7162,40.731618,-73.851479,14302.8,1265.1
7163,40.7571462,-73.833945,17219.2,1305.5
7164,40.7543973,-73.9205124,24594.9,1890.9
7165,40.7530652,-73.9214659,24518.8,1820.5
7166,40.757848,-73.789428,19975.3,1529.8
7167,40.771776,-73.924441,23023.8,1654.4
7168,40.7516905,-73.9418628,25556,2035.8
7169,40.7512566,-73.9422771,25496.5,2021.9
7170,40.710144,-73.737507,14022.9,1027
7171,40.733619,-73.852522,14542.2,1311.9
7172,40.730288,-73.850794,14143.8,1224.8
7173,40.7296841,-73.8503199,13981.7,1251.7
7174,40.764377,-73.810055,18476.7,1406.4
7175,40.7816866,-73.8423162,18934.8,1406.9
7176,40.760802,-73.76569,20651.6,1248.7
7177,40.702568,-73.790556,9591.2,917.3
7178,40.6870595,-73.7747826,7699.7,787.4
7179,40.757756,-73.79303,19671.6,1497.1
7180,40.7213812,-73.7902826,15306.4,1292.9
7181,40.7682235,-73.9070602,21413.8,1538.4
7182,40.753609,-73.9190614,24307.3,1783.6
7183,40.765138,-73.819435,18435.6,1485
7184,40.7597793,-73.8173224,18239,1505.3
7185,40.7876805,-73.818751,20095.2,1286.8
7186,40.6615658,-73.7933986,2928.5,330.1
7187,40.7562613,-73.9245059,24856.2,1949.9
7188,40.75472,-73.9257596,24250.9,1948.4
7189,40.7520598,-73.9278238,24147.8,1945.7
7190,40.760802,-73.939145,25085.6,2037.8
7191,40.7649187,-73.7457275,20366,1197.1
7192,40.7666722,-73.7395983,20933.6,1255.7
7193,40.7585075,-73.9293184,24043.3,1871.7
7194,40.7573825,-73.9269082,24121,1857.5
7195,40.767199,-73.780988,24695.1,1394.3
7196,40.788841,-73.813805,20315.5,1355.1
7197,40.703435,-73.7405,10062,1022.7
7198,40.718369,-73.840558,11869.3,994.4
7199,40.760384,-73.768459,20889.6,1280.3
7200,40.727133,-73.812468,13064.1,1082
7201,40.7571463,-73.8271244,17362.8,1346.5
7202,40.7522586,-73.8208842,16327.3,1400
7203,40.742974,-73.814309,16148.2,1322.2
7204,40.757947,-73.786666,20208.3,1558.2
7205,40.722467,-73.736917,14673.4,1085.2
7206,40.734441,-73.721778,16564.8,1046.6
7207,40.7578383,-73.8604615,16552.4,1161.5
7208,40.6884314,-73.8185182,8303.4,805
7209,40.72,-73.761967,20763.4,1309.1
7210,40.7132501,-73.7358225,13649.2,967.5
7211,40.7558413,-73.928162,24365.6,2018.3
7212,40.7520022,-73.9311501,23867.5,1893.4
7213,40.7022069,-73.7924361,9435,895.9
7214,40.7474408,-73.9254692,23537,1838.5
7215,40.7527732,-73.9228045,23996.5,1872.8
7216,40.7529226,-73.9221148,24402.8,2106.3
7217,40.7536077,-73.9039234,23407.7,1638.1
7218,40.7551669,-73.8890874,22450.1,1683.2
7219,40.765266,-73.815167,18288.8,1481
7220,40.765057,-73.81292,18222.7,1367.5
7221,40.763798,-73.808231,18643.4,1428.6
7222,40.7620317,-73.7584838,20638.5,1298.3
7223,40.7546913,-73.8330567,15213.7,1198.6
7224,40.705301,-73.739815,10277.4,1053.3
7225,40.707228,-73.8045,10108.2,986.3
7226,40.7581921,-73.8231954,17713.7,1407
7227,40.7611333,-73.8123024,19119.5,1574.5
7228,40.7451745,-73.9372603,23569.2,1804.9
7229,40.706634,-73.806589,9834.2,878.2
7230,40.7052212,-73.775022,9615.9,1095.5
7231,40.7452242,-73.9376165,23599.8,1810.3
7232,40.5797031,-73.8501501,25498.6,1568.3
7233,40.705124,-73.811904,9355.6,795.9
7234,40.72066,-73.7603,20604.8,1288.7
7235,40.5870459,-74.0915765,39901.4,2469.9
7236,40.619653,-74.099685,38956.4,2268.9
7237,40.6382819,-74.0787869,42218.5,2738.1
7238,40.6087402,-74.1539821,44340.2,2451.9
7239,40.6204137,-74.0709138,38443.4,2322
7240,40.6249247,-74.1466623,44215.5,2416
7241,40.5827659,-74.1304,43182,2564.4
7242,40.636623,-74.08178,41646.3,2645.3
7243,40.6189966,-74.069745,36895.1,2230.3
7244,40.505527,-74.238181,60940.1,3326.1
7245,40.6282762,-74.0803705,39268.4,2365.3
7246,40.6124231,-74.0993323,38302.4,2193.5
7247,40.612717,-74.085004,37798.1,2230
7248,40.631723,-74.095921,41020.5,2544
7249,40.609358,-74.062649,35666.9,2061.5
7250,40.5645321,-74.1317052,45501.8,2842.7
7251,40.565276,-74.134588,45809.1,2928.4
7252,40.566687,-74.137622,45722.8,2899.7
7253,40.567293,-74.1389,45850.1,2916.9
7254,40.567712,-74.139764,45696.6,2873
7255,40.5708873,-74.1478972,45683.6,2894.4
7256,40.6453102,-74.104652,42584.7,2706.1
7257,40.6236028,-74.0827684,38926.5,2326.2
7258,40.5487765,-74.2001279,54190.9,2886.4
7259,40.5761512,-74.0824969,38938.3,2329.4
7260,40.607087,-74.0609696,35377.3,2014.2
7261,40.6377818,-74.0769418,39507.4,2539.6
7262,40.528224,-74.239371,58745.9,3036.1
7263,40.5576282,-74.2069862,52959.9,2746.3
7264,40.631214,-74.10051,41064.9,2508.7
7265,40.597033,-74.093364,38510.7,2282.7
7266,40.5959012,-74.0857865,38063,2360.5
7267,40.5763734,-74.1270471,44409,2728.1
7268,40.5890699,-74.1386308,43002.4,2530.7
7269,40.5758496,-74.1197739,43741.3,2651.2
7270,40.506756,-74.233063,61120.5,3293.5
7271,40.5921829,-74.0873287,38004.7,2444.1
7272,40.553095,-74.14233,47812.6,3161.6
7273,40.579177,-74.114818,43540.1,2666.1
7274,40.602425,-74.091344,37950.5,2236.9
7275,40.579689,-74.100391,40797,2578.4
7276,40.5730688,-74.0877211,40100.8,2488.2
7277,40.5732638,-74.107072,44255.9,2779.4
7278,40.527909,-74.164854,57465.5,3360.7
7279,40.59102,-74.100905,42449,2557
7280,40.5109291,-74.231158,60477,3233.5
7281,40.6448043,-74.0959582,43334.6,2768.6
7282,40.6359554,-74.0758453,40287.2,2500.8
7283,40.63197,-74.075959,40182.4,2490.4
7284,40.626671,-74.075647,38898.6,2454.6
7285,40.625603,-74.075031,38680.8,2371.9
7286,40.6224696,-74.072529,39258.2,2470.2
7287,40.614089,-74.066134,36269.8,2150.4
7288,40.611804,-74.064444,35978.4,2095.9
7289,40.639654,-74.075503,39739.9,2593.3
7290,40.637748,-74.076018,39428.9,2514
7291,40.5644313,-74.126729,45547.2,2914.9
7292,40.5679683,-74.123093,44873.2,2796.5
7293,40.526896,-74.167276,57699.2,3373.6
7294,40.624615,-74.0795897,38444.5,2368.8
7295,40.6232702,-74.0838217,38508.1,2268.2
7296,40.6228209,-74.0852477,38638.5,2299.2
7297,40.611672,-74.088333,37293.3,2170.3
7298,40.613461,-74.100551,38051.4,2164.2
7299,40.6102679,-74.0974133,37813.5,2120.4
7300,40.60863,-74.09096,37104.2,2119.8
7301,40.607691,-74.089443,37822.8,2240.6
7302,40.601941,-74.082188,37190.5,2198.6
7303,40.5738495,-74.1064721,44563.3,2979.3
7304,40.61208,-74.085262,37249.1,2126.3
7305,40.6249327,-74.1457812,44141.1,2392
7306,40.517701,-74.240543,60144.1,3362.8
7307,40.563513,-74.132634,45639.7,2864.6
7308,40.549963,-74.150839,48247.9,3218.1
7309,40.546256,-74.158866,56882.5,3352.2
7310,40.62199,-74.07826,38131.7,2314
7311,40.620161,-74.076955,37899.1,2275.9
7312,40.619001,-74.084782,38026.4,2208
7313,40.6010203,-74.0764801,36819.4,2151.9
7314,40.5984404,-74.0785185,37157.4,2196.4
7315,40.610726,-74.086342,37071.1,2109.9
7316,40.5664573,-74.1136956,45971.8,2985
7317,40.564311,-74.11014,45739.2,3008.6
7318,40.618024,-74.10135,39133.7,2318.2
7319,40.5765369,-74.1037786,41250.9,2636.6
7320,40.6289595,-74.0797267,39362.1,2380.1
7321,40.6300248,-74.0817313,40371.4,2521.8
7322,40.5727192,-74.1076303,44316.8,2762
7323,40.5777251,-74.1175575,43456.2,2608.3
7324,40.6071944,-74.1624381,44418.4,2465.2
7325,40.6076261,-74.1594659,43027.5,2381.7
7326,40.6080698,-74.1573757,43559.7,2652.4
7327,40.6084433,-74.1554318,44213.3,2436.1
7328,40.61505,-74.107066,38754.3,2237.7
7329,40.626546,-74.091581,39985.9,2375.2
7330,40.630292,-74.088904,40462.4,2432.7
7331,40.631081,-74.088077,40575,2442.3
7332,40.633955,-74.085749,40950.2,2503.2
7333,40.635737,-74.083734,41216.6,2542
7334,40.63732,-74.080552,41538.3,2600
7335,40.6381101,-74.0779369,40484.6,2529.1
7336,40.575973,-74.125637,44291.2,2768.2
7337,40.577309,-74.101121,41005.2,2544.3
7338,40.577949,-74.1023088,41128.4,2590.3
7339,40.573259,-74.094843,40300.7,2479
7340,40.570817,-74.0903366,39833.1,2418.2
7341,40.583044,-74.096169,40421.4,2542.9
7342,40.587076,-74.103926,40036.1,2454.9
7343,40.5953249,-74.0628882,36185.6,2086.3
7344,40.5903915,-74.0666911,36853.4,2157.2
7345,40.5985253,-74.081702,37413.7,2245.5
7346,40.5508471,-74.2009915,54822.6,3034.2
7347,40.598935,-74.072191,36353,2178.1
7348,40.5978784,-74.0835813,37983.1,2327.1
7349,40.5941449,-74.0865327,38451.7,2350.1
7350,40.5907276,-74.0883288,38262.5,2478.1
7351,40.5876182,-74.0910668,38956.5,2411.2
7352,40.58524,-74.093407,40532.3,2524.9
7353,40.581242,-74.09844,41012.4,2609.6
7354,40.5721748,-74.1081703,44392.6,2773.8
7355,40.5705155,-74.1098534,44625.6,2808.7
7356,40.5676809,-74.1127013,45174.3,2852.3
7357,40.5639476,-74.116421,45618,2908.9
7358,40.5604297,-74.120107,46441.3,2986.8
7359,40.557876,-74.1267947,46805.8,3014.5
7360,40.556573,-74.1281471,46990.4,3030.9
7361,40.5535288,-74.131836,47451.3,3067.5
7362,40.529374,-74.161349,57127.3,3327.1
7363,40.526735,-74.17476,58337.6,3419.5
7364,40.5267212,-74.1783835,63005.1,3453.3
7365,40.5077545,-74.2300627,62983.6,3374.8
7366,40.506189,-74.234896,61196.5,3335.4
7367,40.613307,-74.08721,37645.6,2197.4
7368,40.609403,-74.090109,36992.1,2092
7369,40.6087953,-74.0907957,37081.2,2120.6
7370,40.605141,-74.092586,37538.1,2174.1
7371,40.60323,-74.092609,37752,2196.4
7372,40.601809,-74.092822,37911.1,2211.5
7373,40.5992089,-74.0916932,38222.7,2239.1
7374,40.595365,-74.097221,38889.5,2312.1
7375,40.592632,-74.10083,39328.6,2356.3
7376,40.589344,-74.101494,40173.6,2502.5
7377,40.580042,-74.11395,43661.1,2686.3
7378,40.5749277,-74.1217512,43939.8,2665.9
7379,40.5719688,-74.147014,45539.3,2862.4
7380,40.601719,-74.091422,38415,2273.5
7381,40.555904,-74.139783,46861.2,3028.5
7382,40.6340822,-74.0993359,41870.1,2693.3
7383,40.5163584,-74.2328079,59855.7,3168.7
7384,40.509992,-74.243741,60546.6,3253.3
7385,40.509045,-74.246903,60834,3288.8
7386,40.568949,-74.124899,44730.7,2746.8
7387,40.5675766,-74.1271413,44974.1,2773.4
7388,40.565256,-74.130088,45675.5,2941.1
7389,40.558021,-74.137394,46396,2942
7390,40.555708,-74.139869,46733.3,2973.5
7391,40.554963,-74.140182,47146.8,3063.8
7392,40.551563,-74.145293,47423.5,3055.2
7393,40.5507899,-74.1501551,47880.6,3111.2
7394,40.5493779,-74.1526773,48542.7,3226
7395,40.547199,-74.157068,48992.2,3266.4
7396,40.546022,-74.159295,49259.7,3335.4
7397,40.531916,-74.1917467,60909.8,3183
7398,40.5776726,-74.1660947,46587.5,2979.3
7399,40.541747,-74.20699,55510.3,3062.9
7400,40.615205,-74.084649,37602.2,2173.8
7401,40.563085,-74.124504,45747.5,2944.4
7402,40.5602366,-74.1697398,64086.2,3212.2
7403,40.5610725,-74.1698056,49765.5,2963.4
7404,40.520917,-74.235112,59249.1,3126.3
7405,40.5212846,-74.2394451,58880.4,3066.3
7406,40.5253541,-74.2392788,58426.6,3009.2
7407,40.5752931,-74.161786,45888.5,2862.4
7408,40.580617,-74.152528,44756.4,2677.5
7409,40.575613,-74.147957,45146.2,2837.6
7410,40.5637204,-74.1558526,46735.7,3001.9
7411,40.5615009,-74.1718476,49778.8,2966.4
7412,40.5588835,-74.197711,52491.9,2849.2
7413,40.5561247,-74.2031265,53106.6,2927.3
7414,40.6323097,-74.0771207,38794.5,2485
7415,40.61593,-74.087414,37859.3,2232.3
7416,40.647573,-74.087424,44128.1,2866.3
7417,40.60898,-74.088125,36825.4,2072
7418,40.534326,-74.193009,60582.6,3122.1
7419,40.645475,-74.092863,43606.5,2797.1
7420,40.6031203,-74.0912623,38028.1,2254.1
7421,40.5989144,-74.0638295,35711.6,2037.5
7422,40.6079352,-74.0892165,37245.5,2145.3
7423,40.6303118,-74.081403,40329.2,2515.2
7424,40.566228,-74.12024,45187.1,2849.9
7425,40.564922,-74.11804,45423,2904.7
7426,40.561312,-74.121577,45915,2960.7
7427,40.6087432,-74.0883753,36828.3,2067.5
7428,40.646665,-74.088933,42653.9,2743.6
7429,40.6482588,-74.0844815,41047.2,2736
7430,40.73018,-74.0413315,61445.1,3429.4
7431,40.8442913,-73.9229259,32432.8,2320
7432,40.8451444,-73.9225834,32333.6,2296.5
7433,40.8442417,-73.9227073,32756.6,2346.9
7434,40.8450933,-73.9223509,32855.9,2377.6
7435,40.8486855,-73.9391904,36055.7,2499.8
7436,40.8493123,-73.9389502,33074.3,2318.1
7437,40.8432621,-73.9439892,34682.9,2348.8
7438,40.8513207,-73.9412279,33792.7,2247.2
7439,40.8523733,-73.9412811,33948.8,2283.4
7440,40.7715086,-73.9942173,43942.7,2840.9
7441,40.7708053,-73.9946653,43828.6,2818.9
7442,40.7707138,-73.994406,44189.4,2883
7443,40.7699313,-73.9945289,44101.6,2882.8
7444,40.7679669,-73.9957765,44176.2,2872.4
7445,40.7673464,-73.9962298,44412.8,2898.3
7446,40.7692528,-73.9948535,44021.2,2868.5
7447,40.7630545,-73.9995869,29638.7,2688.8
7448,40.7642389,-73.998495,29724.2,2740.3
7449,40.7654896,-73.9975938,44493.9,2909.2
7450,40.7667398,-73.9966648,44336.1,2889.7
7451,40.7625412,-74.0003097,29555.2,2674.2
7452,40.7661216,-73.9971436,29962.9,2768.8
7453,40.8632017,-73.9629988,37643,2533.7
7454,40.8540195,-73.9635404,36070.6,2404
7455,40.7552643,-73.9752404,27601.7,2142.8
7456,40.7546344,-73.9756983,27681.3,2213.1
7457,40.8711182,-74.0037938,40577.9,2559.3
7458,40.854672,-73.97076,36813.7,2541.5
7459,40.8112362,-74.0692685,50238.5,2995.6
7460,40.8742239,-74.0605897,45914.5,2801.7
7461,40.8797832,-73.979838,39284.3,2525
7462,40.8501373,-74.0747323,54975.2,3277.6
7463,40.8991408,-74.0271356,44321.9,2761.4
7464,40.9063211,-74.1059831,52304.7,3076.6
7465,40.8502228,-74.0746766,48947.2,3117.1
7466,40.9247998,-74.0891889,50321.8,3064
7467,40.9349821,-74.1169177,52673.8,3161
7468,40.9018553,-74.127007,53319.3,3050.6
7469,40.8166039,-74.1127646,55239.5,3217.2
7470,40.9490427,-74.0702777,51712.3,3177.1
7471,40.856263,-74.069457,46704.3,3110.1
7472,40.9278713,-73.9960174,45949.4,3140.4
7473,40.8769612,-74.025155,42603.1,2758.8
7474,40.807549,-74.105991,56031.4,3288.5
7475,40.8547152,-74.0422635,43675.2,2804.9
7476,40.8145839,-73.9913759,42629.9,3014.5
7477,40.902365,-73.968236,42012.3,2824.2
7478,40.8629048,-74.0487855,46425.4,2886.2
7479,40.856034,-73.969679,36205.5,2404.3
7480,40.8334676,-73.8613767,26536.7,1752.9
7481,40.88007,-74.052832,47008.6,2913.3
7482,40.8326707,-73.8611531,26954.2,1797.9
7483,40.933,-73.95905,47085.4,3186.9
7484,40.941508,-73.9624685,47908.7,3236.3
7485,40.859478,-74.073959,48422,3055.8
7486,40.8703346,-74.0638737,46528.5,2924.4
7487,40.9121155,-73.9977586,44002.2,2868.1
7488,40.8920619,-74.0383553,46701.4,2918.6
7489,40.8649314,-74.0636647,49171.2,3108.7
7490,40.869172,-74.070826,47302.6,3008.6
7491,40.9238529,-73.964667,45503.8,2995.8
7492,40.9030071,-73.9372699,42128.5,2725.7
7493,40.9237444,-73.9969584,45299.3,3015.5
7494,40.899987,-74.0784954,49842.4,3071.9
7495,40.903137,-74.078157,49948.1,3116.9
7496,40.9095224,-74.0732787,50561.8,3149.2
7497,40.910796,-74.072681,49899.6,3113.7
7498,40.8561187,-73.9726533,37160,2516.3
7499,40.861207,-73.967928,37076.3,2476.1
7500,40.8538493,-74.0382908,43327.4,2775.8
7501,40.9355066,-74.1339188,54776.5,3353.4
7502,40.9408162,-74.1431031,59287.2,3401.8
7503,40.891538,-74.031367,45253.3,2852.9
7504,40.8961418,-74.0288568,45009.4,2891.2
7505,40.900713,-74.025427,44129.7,2749.6
7506,40.9160553,-74.0251696,46262.8,2913.7
7507,40.940287,-74.021575,48847.8,3164.9
7508,40.8168969,-73.9807917,40571.1,2857.4
